date,country,new_cases,new_deaths,total_cases,total_deaths,tests,region,subregion,ISO3,population_total,year,case_prev,case_inc,test_rate
2020-02-13,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-14,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-15,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-16,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-17,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-18,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-19,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-20,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-21,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-22,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-23,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-24,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-25,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-26,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-27,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-28,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-02-29,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-03-01,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-03-02,India,0,0,3,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.195521821073291e-09,0.0,4.31785958144414e-06
2020-03-03,India,2,0,5,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,3.6592030351221517e-09,1.4636812140488608e-09,4.31785958144414e-06
2020-03-04,India,1,0,6,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,4.391043642146582e-09,7.318406070244304e-10,4.31785958144414e-06
2020-03-05,India,22,0,28,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.0491536996684052e-08,1.610049335453747e-08,4.31785958144414e-06
2020-03-06,India,1,0,29,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.122337760370848e-08,7.318406070244304e-10,4.31785958144414e-06
2020-03-07,India,2,0,31,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.2687058817757343e-08,1.4636812140488608e-09,4.31785958144414e-06
2020-03-08,India,3,0,34,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,2.4882580638830634e-08,2.195521821073291e-09,4.31785958144414e-06
2020-03-10,India,10,0,44,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,3.220098670907494e-08,7.3184060702443035e-09,4.31785958144414e-06
2020-03-11,India,6,0,50,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,3.659203035122152e-08,4.391043642146582e-09,4.31785958144414e-06
2020-03-12,India,23,0,73,0,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,5.342436431278342e-08,1.6832333961561898e-08,4.31785958144414e-06
2020-03-13,India,2,1,75,1,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,5.488804552683228e-08,1.4636812140488608e-09,4.31785958144414e-06
2020-03-14,India,8,1,83,2,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,6.074277038302772e-08,5.854724856195443e-09,4.31785958144414e-06
2020-03-15,India,7,0,90,2,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,6.586565463219873e-08,5.122884249171013e-09,4.31785958144414e-06
2020-03-16,India,3,0,93,2,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,6.806117645327202e-08,2.195521821073291e-09,4.31785958144414e-06
2020-03-17,India,32,1,125,3,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,9.14800758780538e-08,2.3418899424781772e-08,4.31785958144414e-06
2020-03-18,India,12,0,137,3,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,1.0026216316234696e-07,8.782087284293164e-09,4.31785958144414e-06
2020-03-19,India,28,0,165,3,5900.0,Asia,Southern Asia,IND,1366417756.0,2019,1.20753700159031e-07,2.0491536996684052e-08,4.31785958144414e-06
2019-12-31,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-01,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-02,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-03,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-04,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-05,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-06,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-07,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-08,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-09,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-10,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-11,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-12,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-13,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-14,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-15,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-16,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-17,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-18,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-19,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-20,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-21,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-22,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-23,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-24,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-25,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-26,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-27,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-28,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-29,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-30,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-01-31,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-01,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-02,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-03,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-04,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-05,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-06,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-07,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-08,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-09,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-10,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-11,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-12,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-13,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-14,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-15,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-16,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-17,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-18,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-19,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-20,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-21,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-22,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-23,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-24,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-25,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-26,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-27,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-28,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-02-29,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-03-01,Indonesia,0,0,0,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,0.0,0.0,
2020-03-02,Indonesia,2,0,2,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,7.390284747190941e-09,7.390284747190941e-09,
2020-03-07,Indonesia,2,0,4,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,1.4780569494381882e-08,7.390284747190941e-09,
2020-03-09,Indonesia,2,0,6,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,2.217085424157282e-08,7.390284747190941e-09,
2020-03-11,Indonesia,13,0,19,0,,Asia,South-eastern Asia,IDN,270625567.0,2019,7.020770509831394e-08,4.8036850856741117e-08,
2020-03-12,Indonesia,15,1,34,1,,Asia,South-eastern Asia,IDN,270625567.0,2019,1.2563484070224598e-07,5.5427135603932053e-08,
2020-03-14,Indonesia,35,3,69,4,,Asia,South-eastern Asia,IDN,270625567.0,2019,2.5496482377808746e-07,1.2932998307584148e-07,
2020-03-15,Indonesia,27,0,96,4,,Asia,South-eastern Asia,IDN,270625567.0,2019,3.5473366786516513e-07,9.97688440870777e-08,
2020-03-16,Indonesia,21,1,117,5,,Asia,South-eastern Asia,IDN,270625567.0,2019,4.3233165771067005e-07,7.759798984550488e-08,
2020-03-17,Indonesia,17,0,134,5,,Asia,South-eastern Asia,IDN,270625567.0,2019,4.95149078061793e-07,6.281742035112299e-08,
2020-03-18,Indonesia,38,0,172,5,,Asia,South-eastern Asia,IDN,270625567.0,2019,6.355644882584209e-07,1.4041541019662788e-07,
2020-03-19,Indonesia,0,0,172,5,,Asia,South-eastern Asia,IDN,270625567.0,2019,6.355644882584209e-07,0.0,
2019-12-31,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-01,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-02,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-03,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-04,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-05,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-06,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-07,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-08,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-09,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-10,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-11,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-12,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-13,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-14,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-15,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-16,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-17,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-18,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-19,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-20,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-21,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-22,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-23,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-24,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-25,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-26,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-27,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-28,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-29,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-30,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-01-31,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-01,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-02,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-03,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-04,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-05,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-06,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-07,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-08,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-09,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-10,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-11,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-12,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-13,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-14,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-15,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-16,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-17,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-18,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-19,Iran,0,0,0,0,,Asia,Southern Asia,IRN,82913893.0,2019,0.0,0.0,
2020-02-20,Iran,2,2,2,2,,Asia,Southern Asia,IRN,82913893.0,2019,2.412140990654003e-08,2.412140990654003e-08,
2020-02-21,Iran,3,0,5,2,,Asia,Southern Asia,IRN,82913893.0,2019,6.030352476635007e-08,3.6182114859810045e-08,
2020-02-22,Iran,13,2,18,4,,Asia,Southern Asia,IRN,82913893.0,2019,2.1709268915886027e-07,1.567891643925102e-07,
2020-02-23,Iran,10,1,28,5,,Asia,Southern Asia,IRN,82913893.0,2019,3.3769973869156044e-07,1.2060704953270014e-07,
2020-02-24,Iran,15,3,43,8,,Asia,Southern Asia,IRN,82913893.0,2019,5.186103129906107e-07,1.809105742990502e-07,
2020-02-25,Iran,18,4,61,12,,Asia,Southern Asia,IRN,82913893.0,2019,7.357030021494709e-07,2.1709268915886027e-07,
2020-02-26,Iran,34,3,95,15,,Asia,Southern Asia,IRN,82913893.0,2019,1.1457669705606515e-06,4.100639684111805e-07,
2020-02-27,Iran,44,4,139,19,,Asia,Southern Asia,IRN,82913893.0,2019,1.6764379885045321e-06,5.306710179438806e-07,
2020-02-28,Iran,106,7,245,26,,Asia,Southern Asia,IRN,82913893.0,2019,2.9548727135511536e-06,1.2784347250466215e-06,
2020-02-29,Iran,143,8,388,34,,Asia,Southern Asia,IRN,82913893.0,2019,4.679553521868766e-06,1.7246808083176122e-06,
2020-03-01,Iran,205,9,593,43,,Asia,Southern Asia,IRN,82913893.0,2019,7.1519980372891185e-06,2.472444515420353e-06,
2020-03-02,Iran,385,11,978,54,,Asia,Southern Asia,IRN,82913893.0,2019,1.1795369444298074e-05,4.643371407008955e-06,
2020-03-03,Iran,523,12,1501,66,,Asia,Southern Asia,IRN,82913893.0,2019,1.8103118134858293e-05,6.307748690560217e-06,
2020-03-04,Iran,835,11,2336,77,,Asia,Southern Asia,IRN,82913893.0,2019,2.8173806770838753e-05,1.0070688635980462e-05,
2020-03-05,Iran,586,15,2922,92,,Asia,Southern Asia,IRN,82913893.0,2019,3.524137987345498e-05,7.067573102616228e-06,
2020-03-06,Iran,591,15,3513,107,,Asia,Southern Asia,IRN,82913893.0,2019,4.236925650083756e-05,7.1278766273825785e-06,
2020-03-07,Iran,1234,17,4747,124,,Asia,Southern Asia,IRN,82913893.0,2019,5.725216641317276e-05,1.4882909912335199e-05,
2020-03-08,Iran,1076,21,5823,145,,Asia,Southern Asia,IRN,82913893.0,2019,7.02294849428913e-05,1.2977318529718536e-05,
2020-03-09,Iran,743,49,6566,194,,Asia,Southern Asia,IRN,82913893.0,2019,7.919058872317091e-05,8.96110378027962e-06,
2020-03-10,Iran,595,43,7161,237,,Asia,Southern Asia,IRN,82913893.0,2019,8.636670817036658e-05,7.176119447195658e-06,
2020-03-11,Iran,881,54,8042,291,,Asia,Southern Asia,IRN,82913893.0,2019,9.699218923419745e-05,1.0625481063830883e-05,
2020-03-12,Iran,958,63,9000,354,,Asia,Southern Asia,IRN,82913893.0,2019,0.00010854634457943013,1.1554155345232674e-05,
2020-03-13,Iran,1075,75,10075,429,,Asia,Southern Asia,IRN,82913893.0,2019,0.0001215116024041954,1.2965257824765266e-05,
2020-03-14,Iran,1289,85,11364,514,,Asia,Southern Asia,IRN,82913893.0,2019,0.00013705785108896046,1.5546248684765048e-05,
2020-03-15,Iran,1365,97,12729,611,,Asia,Southern Asia,IRN,82913893.0,2019,0.00015352071335017402,1.646286226121357e-05,
2020-03-16,Iran,1209,113,13938,724,,Asia,Southern Asia,IRN,82913893.0,2019,0.00016810210563867746,1.4581392288503447e-05,
2020-03-17,Iran,1053,129,14991,853,,Asia,Southern Asia,IRN,82913893.0,2019,0.00018080202795447078,1.2699922315793326e-05,
2020-03-18,Iran,1178,135,16169,988,,Asia,Southern Asia,IRN,82913893.0,2019,0.00019500953838942286,1.4207510434952077e-05,
2020-03-19,Iran,1192,147,17361,1135,,Asia,Southern Asia,IRN,82913893.0,2019,0.00020938589869372073,1.4376360304297858e-05,
2019-12-31,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-01,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-02,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-03,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-04,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-05,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-06,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-07,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-08,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-09,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-10,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-11,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-12,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-13,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-14,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-15,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-16,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-17,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-18,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-19,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-20,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-21,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-22,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-23,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-24,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-25,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-26,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-27,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-28,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-29,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-30,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-01-31,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-01,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-02,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-03,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-04,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-05,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-06,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-07,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-08,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-09,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
2020-02-10,Iraq,0,0,0,0,,Asia,Western Asia,IRQ,39309789.0,2019,0.0,0.0,
